geographic_id,name,geometry,parent_geography_id
011FWBWH,"Whitehaven Sea Lock failure, town centre and North Shore Rd","MULTIPOLYGON (((-3.59293 54.5481, -3.59308 54.5481, -3.59275 54.54765, -3.59228 54.54739, -3.59196 54.54703, -3.59146 54.54614, -3.59084 54.54606, -3.58994 54.54679, -3.58978 54.54679, -3.58965 54.54733, -3.58967 54.54796, -3.58938 54.54832, -3.58955 54.54868, -3.59034 54.5493, -3.5905 54.5493, -3.59293 54.5481)), ((-3.59064 54.55289, -3.59064 54.5528, -3.5903 54.55209, -3.58953 54.5521, -3.58843 54.55175, -3.58782 54.55194, -3.58755 54.55302, -3.58788 54.55347, -3.58819 54.55364, -3.58837 54.55409, -3.58869 54.55453, -3.58949 54.55515, -3.58994 54.55479, -3.5899 54.55371, -3.59004 54.55344, -3.59064 54.55289)))",
